 &plot nbnd=  32, nks=   101 /
   16.019   16.019   17.154   17.154   17.314   17.314   18.219   18.219   19.529   19.529
   35.652   35.652   36.215   36.215   38.114   38.114   40.056   40.056   51.767   51.767
   53.764   53.764
           -0.500000  0.060000  0.060000
  -68.546  -68.546  -34.811  -34.811  -34.694  -34.694  -34.659  -34.659   14.294   14.294
   15.986   15.986   17.047   17.047   17.365   17.365   18.343   18.343   19.561   19.561
   35.081   35.081   35.740   35.740   38.765   38.765   40.594   40.594   50.764   50.764
   53.867   53.867
           -0.500000  0.080000  0.080000
  -68.546  -68.546  -34.828  -34.828  -34.696  -34.696  -34.643  -34.643   14.334   14.334
   15.945   15.945   16.934   16.934   17.430   17.430   18.470   18.470   19.618   19.618
   34.524   34.524   35.229   35.229   39.432   39.432   41.176   41.176   49.771   49.771
   54.010   54.010
           -0.500000  0.100000  0.100000
  -68.545  -68.545  -34.845  -34.845  -34.698  -34.698  -34.627  -34.627   14.384   14.384
   15.901   15.901   16.825   16.825   17.505   17.505   18.578   18.578   19.712   19.712
   33.984   33.984   34.713   34.713   40.117   40.117   41.745   41.745   48.830   48.830
   54.191   54.191
           -0.500000  0.120000  0.120000
  -68.545  -68.545  -34.862  -34.862  -34.701  -34.701  -34.613  -34.613   14.442   14.442
   15.855   15.855   16.723   16.723   17.586   17.586   18.655   18.655   19.851   19.851
   33.461   33.461   34.207   34.207   40.819   40.819   42.232   42.232   47.999   47.999
   54.409   54.409
           -0.500000  0.140000  0.140000
  -68.544  -68.544  -34.877  -34.877  -34.704  -34.704  -34.600  -34.600   14.507   14.507
   15.812   15.812   16.633   16.633   17.670   17.670   18.697   18.697   20.037   20.037
   32.956   32.956   33.719   33.719   41.540   41.540   42.533   42.533   47.380   47.380
   54.660   54.660
           -0.500000  0.160000  0.160000
  -68.544  -68.543  -34.890  -34.890  -34.708  -34.708  -34.590  -34.590   14.576   14.576
   15.772   15.772   16.554   16.554   17.756   17.756   18.710   18.710   20.266   20.266
   32.470   32.470   33.254   33.254   42.281   42.281   42.512   42.512   47.107   47.107
   54.941   54.941
           -0.500000  0.180000  0.180000
  -68.543  -68.543  -34.901  -34.901  -34.712  -34.712  -34.581  -34.581   14.648   14.648
   15.737   15.737   16.489   16.489   17.840   17.840   18.700   18.700   20.531   20.531
   32.004   32.004   32.814   32.814   42.118   42.118   43.042   43.042   47.229   47.229
   55.249   55.249
           -0.500000  0.200000  0.200000
  -68.542  -68.542  -34.910  -34.910  -34.716  -34.716  -34.575  -34.575   14.720   14.720
   15.708   15.708   16.436   16.436   17.921   17.921   18.676   18.676   20.825   20.825
   31.559   31.559   32.402   32.402   41.448   41.448   43.824   43.824   47.646   47.646
   55.580   55.580
           -0.500000  0.220000  0.220000
  -68.541  -68.541  -34.917  -34.917  -34.720  -34.720  -34.572  -34.572   14.793   14.793
   15.685   15.685   16.395   16.395   17.997   17.997   18.643   18.643   21.147   21.147
   31.136   31.136   32.017   32.017   40.628   40.628   44.628   44.628   48.230   48.230
   55.927   55.927
           -0.500000  0.240000  0.240000
  -68.540  -68.540  -34.921  -34.921  -34.725  -34.724  -34.571  -34.571   14.863   14.863
   15.668   15.668   16.363   16.363   18.068   18.068   18.604   18.604   21.493   21.493
   30.736   30.736   31.660   31.660   39.738   39.738   45.456   45.456   48.900   48.900
   56.285   56.285
           -0.500000  0.260000  0.260000
  -68.539  -68.539  -34.922  -34.922  -34.729  -34.729  -34.574  -34.574   14.932   14.932
   15.659   15.659   16.338   16.338   18.133   18.133   18.565   18.565   21.863   21.863
   30.360   30.360   31.332   31.332   38.817   38.817   46.308   46.308   49.615   49.615
   56.645   56.645
           -0.500000  0.280000  0.280000
  -68.539  -68.538  -34.921  -34.921  -34.733  -34.733  -34.578  -34.578   14.999   14.999
   15.655   15.655   16.317   16.317   18.190   18.190   18.527   18.527   22.257   22.257
   30.009   30.009   31.032   31.032   37.889   37.889   47.186   47.186   50.350   50.350
   56.998   56.998
           -0.500000  0.300000  0.300000
  -68.538  -68.538  -34.917  -34.917  -34.738  -34.737  -34.586  -34.586   15.064   15.064
   15.657   15.657   16.297   16.297   18.240   18.240   18.493   18.493   22.675   22.675
   29.685   29.685   30.758   30.758   36.965   36.965   48.089   48.089   51.095   51.095
   57.334   57.334
           -0.500000  0.320000  0.320000
  -68.537  -68.537  -34.910  -34.910  -34.742  -34.742  -34.596  -34.596   15.128   15.128
   15.663   15.663   16.273   16.273   18.282   18.283   18.464   18.464   23.118   23.118
   29.388   29.388   30.511   30.511   36.054   36.054   49.019   49.019   51.842   51.842
   57.561   57.561
           -0.500000  0.340000  0.340000
  -68.536  -68.536  -34.901  -34.901  -34.746  -34.745  -34.608  -34.608   15.193   15.193
   15.674   15.674   16.245   16.245   18.318   18.318   18.442   18.442   23.585   23.585
   29.120   29.121   30.287   30.287   35.161   35.161   49.975   49.975   52.589   52.589
   57.771   57.771
           -0.500000  0.360000  0.360000
  -68.536  -68.535  -34.890  -34.890  -34.749  -34.749  -34.622  -34.622   15.258   15.258
   15.688   15.688   16.209   16.209   18.346   18.346   18.426   18.426   24.078   24.078
   28.882   28.882   30.086   30.086   34.293   34.293   50.958   50.958   53.334   53.334
   57.978   57.978
           -0.500000  0.380000  0.380000
  -68.535  -68.535  -34.876  -34.876  -34.752  -34.752  -34.639  -34.639   15.325   15.325
   15.703   15.703   16.164   16.164   18.368   18.368   18.416   18.416   24.595   24.595
   28.674   28.674   29.903   29.903   33.456   33.456   51.967   51.967   54.077   54.077
   58.178   58.178
           -0.500000  0.400000  0.400000
  -68.534  -68.534  -34.861  -34.861  -34.755  -34.755  -34.657  -34.657   15.394   15.394
   15.719   15.719   16.112   16.112   18.384   18.385   18.411   18.411   25.138   25.138
   28.496   28.496   29.731   29.731   32.658   32.658   53.002   53.002   54.820   54.820
   58.367   58.367
           -0.500000  0.420000  0.420000
  -68.534  -68.534  -34.843  -34.843  -34.758  -34.757  -34.676  -34.676   15.465   15.465
   15.735   15.735   16.053   16.053   18.396   18.396   18.409   18.409   25.703   25.703
   28.350   28.350   29.555   29.555   31.917   31.917   54.061   54.061   55.565   55.565
   58.521   58.521
           -0.500000  0.440000  0.440000
  -68.534  -68.533  -34.825  -34.825  -34.759  -34.759  -34.697  -34.697   15.539   15.539
   15.748   15.748   15.987   15.987   18.404   18.404   18.410   18.410   26.289   26.289
   28.236   28.236   29.347   29.347   31.266   31.266   55.140   55.140   56.313   56.313
   58.578   58.578
           -0.500000  0.460000  0.460000
  -68.533  -68.533  -34.804  -34.804  -34.761  -34.761  -34.718  -34.718   15.614   15.614
   15.758   15.758   15.917   15.917   18.409   18.409   18.411   18.411   26.890   26.890
   28.155   28.155   29.053   29.053   30.763   30.763   56.235   56.235   57.063   57.063
   58.610   58.610
           -0.500000  0.480000  0.480000
  -68.533  -68.533  -34.783  -34.783  -34.762  -34.761  -34.740  -34.740   15.690   15.690
   15.765   15.765   15.843   15.843   18.412   18.412   18.412   18.413   27.497   27.497
   28.106   28.106   28.627   28.627   30.464   30.464   57.334   57.334   57.806   57.806
   58.617   58.617
           -0.500000  0.500000  0.500000
  -68.533  -68.533  -34.762  -34.762  -34.762  -34.762  -34.762  -34.762   15.767   15.767
   15.767   15.767   15.767   15.767   18.413   18.413   18.413   18.413   28.089   28.089
   28.089   28.089   28.089   28.089   30.370   30.370   58.354   58.354   58.354   58.354
   58.354   58.354
           -0.475000  0.475000  0.500000
  -68.533  -68.533  -34.789  -34.789  -34.761  -34.761  -34.734  -34.734   15.671   15.671
   15.763   15.764   15.861   15.861   18.411   18.412   18.412   18.412   27.346   27.346
   28.115   28.115   28.746   28.746   30.518   30.518   57.060   57.060   57.622   57.622
   58.619   58.619
           -0.450000  0.450000  0.500000
  -68.533  -68.533  -34.815  -34.815  -34.760  -34.760  -34.707  -34.707   15.576   15.576
   15.753   15.753   15.952   15.952   18.407   18.407   18.410   18.411   26.588   26.588
   28.192   28.192   29.214   29.214   30.991   30.991   55.686   55.686   56.688   56.688
   58.597   58.597
           -0.425000  0.425000  0.500000
  -68.534  -68.534  -34.839  -34.839  -34.758  -34.758  -34.681  -34.681   15.484   15.484
   15.738   15.738   16.037   16.037   18.399   18.399   18.409   18.409   25.848   25.848
   28.319   28.319   29.508   29.508   31.744   31.744   54.329   54.329   55.752   55.752
   58.538   58.538
           -0.400000  0.400000  0.500000
  -68.534  -68.534  -34.861  -34.861  -34.755  -34.755  -34.657  -34.657   15.394   15.394
   15.719   15.719   16.112   16.112   18.384   18.385   18.411   18.411   25.138   25.138
   28.496   28.496   29.731   29.731   32.658   32.658   53.002   53.002   54.820   54.820
   58.367   58.367
           -0.375000  0.375000  0.500000
  -68.535  -68.535  -34.880  -34.880  -34.752  -34.751  -34.635  -34.634   15.308   15.308
   15.699   15.699   16.176   16.176   18.363   18.363   18.418   18.418   24.464   24.464
   28.723   28.723   29.947   29.947   33.662   33.662   51.713   51.713   53.891   53.891
   58.129   58.129
           -0.350000  0.350000  0.500000
  -68.536  -68.536  -34.896  -34.896  -34.747  -34.747  -34.615  -34.615   15.225   15.225
   15.681   15.681   16.228   16.228   18.333   18.333   18.433   18.433   23.828   23.828
   28.997   28.997   30.184   30.184   34.724   34.724   50.463   50.463   52.961   52.961
   57.875   57.875
           -0.325000  0.325000  0.500000
  -68.537  -68.537  -34.908  -34.908  -34.743  -34.743  -34.599  -34.599   15.144   15.144
   15.666   15.666   16.267   16.267   18.292   18.292   18.458   18.458   23.232   23.232
   29.319   29.319   30.453   30.453   35.829   35.829   49.255   49.255   52.029   52.029
   57.614   57.614
           -0.300000  0.300000  0.500000
  -68.538  -68.538  -34.917  -34.917  -34.738  -34.737  -34.586  -34.586   15.064   15.064
   15.657   15.657   16.297   16.297   18.240   18.240   18.493   18.493   22.675   22.675
