#  E (eV)   dos(E)     Int dos(E) EFermi =    6.554 eV
  -0.828  0.6269E+00  0.2229E+01
  -0.818  0.6565E+00  0.2235E+01
  -0.808  0.7085E+00  0.2242E+01
  -0.798  0.7977E+00  0.2249E+01
  -0.788  0.8196E+00  0.2257E+01
  -0.778  0.8675E+00  0.2266E+01
  -0.768  0.9239E+00  0.2275E+01
  -0.758  0.9609E+00  0.2284E+01
  -0.748  0.9931E+00  0.2294E+01
  -0.738  0.1046E+01  0.2304E+01
  -0.728  0.1103E+01  0.2315E+01
  -0.718  0.1159E+01  0.2326E+01
  -0.708  0.1223E+01  0.2338E+01
  -0.698  0.1300E+01  0.2351E+01
  -0.688  0.1438E+01  0.2364E+01
  -0.678  0.1527E+01  0.2379E+01
  -0.668  0.1591E+01  0.2395E+01
  -0.658  0.1601E+01  0.2411E+01
  -0.648  0.1613E+01  0.2427E+01
  -0.638  0.1628E+01  0.2443E+01
  -0.628  0.1643E+01  0.2459E+01
  -0.618  0.1650E+01  0.2476E+01
  -0.608  0.1644E+01  0.2492E+01
  -0.598  0.1625E+01  0.2509E+01
  -0.588  0.1593E+01  0.2525E+01
  -0.578  0.1549E+01  0.2540E+01
  -0.568  0.1501E+01  0.2556E+01
  -0.558  0.1447E+01  0.2570E+01
  -0.548  0.1388E+01  0.2585E+01
  -0.538  0.1331E+01  0.2598E+01
  -0.528  0.1277E+01  0.2611E+01
  -0.518  0.1226E+01  0.2624E+01
  -0.508  0.1188E+01  0.2636E+01
  -0.498  0.1155E+01  0.2648E+01
  -0.488  0.1124E+01  0.2659E+01
  -0.478  0.1095E+01  0.2670E+01
  -0.468  0.1068E+01  0.2681E+01
  -0.458  0.1042E+01  0.2691E+01
  -0.448  0.1018E+01  0.2702E+01
  -0.438  0.9955E+00  0.2712E+01
  -0.428  0.9747E+00  0.2722E+01
  -0.418  0.9558E+00  0.2731E+01
  -0.408  0.9379E+00  0.2741E+01
  -0.398  0.9211E+00  0.2750E+01
  -0.388  0.9053E+00  0.2759E+01
  -0.378  0.8908E+00  0.2768E+01
  -0.368  0.8772E+00  0.2777E+01
  -0.358  0.8642E+00  0.2786E+01
  -0.348  0.8518E+00  0.2794E+01
  -0.338  0.8398E+00  0.2803E+01
  -0.328  0.8282E+00  0.2811E+01
  -0.318  0.8170E+00  0.2819E+01
  -0.308  0.8062E+00  0.2827E+01
  -0.298  0.7958E+00  0.2835E+01
  -0.288  0.7859E+00  0.2843E+01
  -0.278  0.7763E+00  0.2851E+01
  -0.268  0.7671E+00  0.2859E+01
  -0.258  0.7584E+00  0.2867E+01
  -0.248  0.7501E+00  0.2874E+01
  -0.238  0.7421E+00  0.2882E+01
  -0.228  0.7344E+00  0.2889E+01
  -0.218  0.7270E+00  0.2896E+01
  -0.208  0.7197E+00  0.2903E+01
  -0.198  0.7126E+00  0.2911E+01
  -0.188  0.7057E+00  0.2918E+01
  -0.178  0.6989E+00  0.2925E+01
  -0.168  0.6922E+00  0.2932E+01
  -0.158  0.6857E+00  0.2939E+01
  -0.148  0.6793E+00  0.2945E+01
  -0.138  0.6730E+00  0.2952E+01
  -0.128  0.6668E+00  0.2959E+01
  -0.118  0.6607E+00  0.2965E+01
  -0.108  0.6547E+00  0.2972E+01
  -0.098  0.6489E+00  0.2979E+01
  -0.088  0.6431E+00  0.2985E+01
  -0.078  0.6375E+00  0.2991E+01
  -0.068  0.6320E+00  0.2998E+01
  -0.058  0.6266E+00  0.3004E+01
  -0.048  0.6214E+00  0.3010E+01
  -0.038  0.6163E+00  0.3016E+01
  -0.028  0.6114E+00  0.3023E+01
  -0.018  0.6065E+00  0.3029E+01
  -0.008  0.6018E+00  0.3035E+01
   0.002  0.5971E+00  0.3041E+01
   0.012  0.5924E+00  0.3047E+01
   0.022  0.5879E+00  0.3053E+01
   0.032  0.5835E+00  0.3058E+01
   0.042  0.5794E+00  0.3064E+01
   0.052  0.5754E+00  0.3070E+01
   0.062  0.5713E+00  0.3076E+01
   0.072  0.5672E+00  0.3081E+01
   0.082  0.5631E+00  0.3087E+01
   0.092  0.5589E+00  0.3093E+01
   0.102  0.5546E+00  0.3098E+01
   0.112  0.5503E+00  0.3104E+01
   0.122  0.5460E+00  0.3109E+01
   0.132  0.5418E+00  0.3115E+01
   0.142  0.5377E+00  0.3120E+01
   0.152  0.5336E+00  0.3126E+01
   0.162  0.5296E+00  0.3131E+01
   0.172  0.5257E+00  0.3136E+01
   0.182  0.5218E+00  0.3141E+01
   0.192  0.5180E+00  0.3147E+01
   0.202  0.5143E+00  0.3152E+01
   0.212  0.5106E+00  0.3157E+01
   0.222  0.5069E+00  0.3162E+01
   0.232  0.5034E+00  0.3167E+01
   0.242  0.4999E+00  0.3172E+01
   0.252  0.4965E+00  0.3177E+01
   0.262  0.4931E+00  0.3182E+01
   0.272  0.4898E+00  0.3187E+01
   0.282  0.4865E+00  0.3192E+01
   0.292  0.4833E+00  0.3197E+01
   0.302  0.4801E+00  0.3201E+01
   0.312  0.4770E+00  0.3206E+01
   0.322  0.4739E+00  0.3211E+01
   0.332  0.4709E+00  0.3216E+01
   0.342  0.4678E+00  0.3220E+01
   0.352  0.4648E+00  0.3225E+01
   0.362  0.4619E+00  0.3230E+01
   0.372  0.4590E+00  0.3234E+01
   0.382  0.4562E+00  0.3239E+01
   0.392  0.4535E+00  0.3243E+01
   0.402  0.4509E+00  0.3248E+01
   0.412  0.4483E+00  0.3252E+01
   0.422  0.4457E+00  0.3257E+01
   0.432  0.4431E+00  0.3261E+01
   0.442  0.4405E+00  0.3266E+01
   0.452  0.4380E+00  0.3270E+01
   0.462  0.4354E+00  0.3274E+01
   0.472  0.4329E+00  0.3279E+01
